FID,TitleAr,TitleEn,BrandAR,BrandEN,CateguryAR,CateguryEN,min_price,max_price,price_spread,stores_count,price_rows,cheapest_price,cheapest_store_key,cheapest_store_name_ar,cheapest_store_name_en,cheapest_sid,cheapest_rid
6945,لبن بالفراولة - 180 مل,Laban Strawberry - 180Ml,المراعي,Almarai,زبادي روب,Yoghurt,2.0,2.0,0.0,6,6,2.0,1,الملقا V152,Al Malqa V152,20,1
6946,لبن بنكهة المانجو - 180 مل,Laban Mango Flavour - 180ML,المراعي,Almarai,زبادي روب,Yoghurt,2.0,2.0,0.0,5,5,2.0,1,الملقا V152,Al Malqa V152,20,1
6947,شوكولاتة مزدوجة بالكراميل والبندق - 50 جرام,Chocolate Duality Caramel & Hazelnut - 50G,لواكر,Loacker,شوكولاتة,Chocolates,14.5,14.5,0.0,1,1,14.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6949,عصير ليمون بالنعناع طبيعي - 1.34 لتر ,Fresh Lemon With Mint Juice - 1.34L,ندى,Nada,عصير,Juice,6.95,9.25,2.3,6,6,6.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
6951,باونتي مينيز شوكولاتة بحشوة جوز الهند - 285 غرام,Bounty Minis Coconut Filled Chocolate - 285G,باونتي,Bounty,شوكولاتة,Chocolates,22.95,22.99,0.03999999999999915,2,2,22.95,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6952,مسحوق الكركم - 185 غرام,Turmeric Powder - 185G,عافية,Afia,التوابل والبهارات والخل,Condiments and Vinegar,9.5,12.99,3.49,4,4,9.5,4,النفل,An Nafal - Riyadh,4,4
6953,حليب صافيو  شوكولاتة - 18×185 مل,Milk Safio Uht  Chocolate - 18×185Ml,الصافي,Al Safi,بديل الحليب,Milk Alternatives,22.99,36.0,13.010000000000002,5,5,22.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6954,جبن كريمة قابلة للدهن - 2×500 غرام,Spreadable Cream Cheese - 2×500G,كيري,Kiri,جبن وزبدة,Cheese & Butter,29.95,44.99,15.040000000000003,6,6,29.95,1,الملقا V152,Al Malqa V152,20,1
6955,شامبو لشعر ناعم وانسيابي - 400 مل,Soft & Smooth Shampoo - 400 Ml,صانسيلك,Sunsilk,شامبو,Shampoo,9.99,21.0,11.01,6,6,9.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6957,هريس تفاح ومانجو وجزر - 90 غرام,Puree Apple Mango and Carrot - 90G,نستله,Nestle,أطعمة الأطفال,Baby Food,6.75,6.75,0.0,1,1,6.75,3,عقيق (عادي),Aqiq (Regular),64,3
6958,عصير رمان طبيعي - 1.34 لتر,Fresh pomegranate Juice Value Pack - 1.34L,ندى,Nada,عصير,Juice,7.5,9.25,1.75,5,5,7.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6960,كلوت بزيت الزيتون المرطب  مقاس 4 الوزن 9 - 14 كيلو - 48 كلوت,"Pants with Olive Oil Moisturizer, Size 4, Weight 9 - 14 kg - 48 Pants",بيبي جوي,Babyjoy,حفاضات,Diapers,64.99,64.99,0.0,1,1,64.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6961,نور زيت ذرة - 1.5 لتر,Corn Oil - 1.5L,نور,Noor,زيت,Oil,21.99,31.5,9.510000000000002,2,2,21.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6963,برجر الدجاج - 1 كيلو,Chicken Burger - 1Kg,طيبات,Tayebat,جاهز للطبخ,Ready to Cook,36.99,39.25,2.259999999999998,2,2,36.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6966,صلصة المكرونة بازيليكو - 400 غرام,Basilico Sauce - 400G,ماجي,Maggi,الصلصات والشطة,Sauces,14.95,14.95,0.0,2,2,14.95,1,الملقا V152,Al Malqa V152,20,1
6967,صابون منظف اليدين منعش - 500 مل,Actifresh Hand Wash - 500Ml,جينتو,Gento,صابون سائل,Liquid Soaps,11.99,27.5,15.51,5,5,11.99,4,النفل,An Nafal - Riyadh,4,4
6968,غسول يدين المضاد للبكتيريا كيس إعادة تعبئة عناية ناعمة حماية أقوى من الجراثيم - 1 لتر,Antibacterial Hand Wash Refill Pouch Mild Care Stronger Germ Protection - 1L,لايفبوي,Lifebuoy,صابون سائل,Liquid Soaps,21.25,49.95,28.700000000000003,5,5,21.25,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
6969,جبنة شيدر - 250 غرام,Cheddar Cheese - 250G,كرافت,Kraft,جبن وزبدة,Cheese & Butter,12.99,17.99,4.999999999999998,6,6,12.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6971,بلسم الشعر بالصبار و زيت أفوكادو - 400 مل,Conditioner Pure Aloe & Avacado Oils - 400Ml,هيربل,Herbal,زيوت الشعر والبلسم,Conditioner & Oil,24.95,25.99,1.0399999999999991,3,3,24.95,1,الملقا V152,Al Malqa V152,20,1
6973,نيفيا  كريم للوجه والجسم واليدين -  60 مل,Cream -  60 Ml,نيفيا,Nivea,العناية بالجسم,Body Care,9.25,11.99,2.74,4,4,9.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6974,زيت الذرة النقي - 1.5 لتر,Pure Corn Oil - 1.5L,شهية,Shahea,زيت,Oil,22.95,26.5,3.5500000000000007,2,2,22.95,3,عقيق (عادي),Aqiq (Regular),64,3
6975,جبنة كريمة قابلة للدهن - 240 غرام,Spreadable Cream Cheese - 240G,بوك,Puck,جبن وزبدة,Cheese & Butter,10.95,12.95,2.0,3,3,10.95,1,الملقا V152,Al Malqa V152,20,1
6976,كب كيك بالفراولة - 2×30 غرام,Strawberry Cupcake -2×30G,لوزين,Lusine,الخبز والكرواسون,Packaged Bread & Croissant,1.5,1.5,0.0,3,3,1.5,1,الملقا V152,Al Malqa V152,20,1
6977,فشار بنكهة الجبنة - 10×23 غرام,Popcorn Cheese Flavour - 10×23G,البطل,Al Batal,رقائق البطاطس والمكسرات,Chips & Nuts,8.99,10.95,1.959999999999999,4,4,8.99,4,النفل,An Nafal - Riyadh,4,4
6978,سكري رطب - 500 غرام,Sukari Rutab-500G,تمارا,Tamara,تمر وفواكه مجففة,Dried Fruits & Dates,9.95,14.5,4.550000000000001,4,4,9.95,1,الملقا V152,Al Malqa V152,20,1
6980,رقائق تورتيلا بالجبن - 135 غرام,Cheese Tortilla Chips - 135G,مستر فريد,Mr fred,رقائق البطاطس والمكسرات,Chips & Nuts,13.5,13.5,0.0,1,1,13.5,4,النفل,An Nafal - Riyadh,4,4
6981,سكر أبيض مكعبات - 500 غرام,White Sugar Wrapped Cubes - 500G,دعزاز,Dazaz,إحتياجات الخَبز,Baking Needs,11.5,11.5,0.0,1,1,11.5,3,عقيق (عادي),Aqiq (Regular),64,3
6982,غسول الجسم الأصلي - 250 مل,Original Body Wash - 250Ml,ديتول,Dettol,العناية بالجسم,Body Care,13.95,19.99,6.039999999999999,6,6,13.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
6983,آيس كريم بنكهة التوفي بترسكوتش - 1 لتر,Butterscotch Ice Cream - 1L,ايغلو,Igloo,حلويات وآيس كريم,Desserts & Icecreams,14.95,25.99,11.04,5,5,14.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
6984,مسحوق الكمون - 100 غرام,Cumin Powder - 100G,مهران,Mehran,التوابل والبهارات والخل,Condiments and Vinegar,7.0,7.0,0.0,1,1,7.0,4,النفل,An Nafal - Riyadh,4,4
6985,مسحوق الكمون - 200 غرام,Cumin Powder - 200G,مهران,Mehran,التوابل والبهارات والخل,Condiments and Vinegar,11.75,14.99,3.24,3,3,11.75,4,النفل,An Nafal - Riyadh,4,4
6986,شرائح جبنة جودا - 150 غرام,Gouda Cheese Slices - 150G,بوك,Puck,جبن وزبدة,Cheese & Butter,12.95,17.99,5.039999999999999,5,5,12.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
6987,حليب  مبخر - 170 غرام,Milk Evaporated - 170G,بوك,Puck,بديل الحليب,Milk Alternatives,2.99,4.99,2.0,6,6,2.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6988,شاي أحمر - 100×2 غرام,Red tea bags - 100×2G,باجة,Baja,شاي,Tea,13.95,15.5,1.5500000000000007,6,6,13.95,1,الملقا V152,Al Malqa V152,20,1
6989,مسحوق فلفل أسود - 165 غرام,Black Pepper Powder - 165G,عافية,Afia,التوابل والبهارات والخل,Condiments and Vinegar,24.95,30.99,6.039999999999999,5,5,24.95,4,النفل,An Nafal - Riyadh,4,4
6991,زيتون اخضر شرائح بالشطة الحاره - 325 غرام,Olive Green With Chile Sauce In Oil - 325G,حلواني اخوان,Halwani Brothers,خضروات وبقوليات معلبة,Canned Vegetables & Beans,15.0,20.5,5.5,5,5,15.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6992,تروبيكانا محلي قليل السعرات 50 كيس - 125 غرام,Low Calorie Sweetener - 125G,تروبيكانا سلم,Tropicana Slim,أطعمة عضوية,Organic Food,15.99,18.95,2.959999999999999,4,4,15.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
6993,زبدة فول سوداني ناعمة - 340 غرام,Creamy Peanut Butter - 340G,بيب,PEEP,منتجات قابلة للدهن,Spreads,9.5,9.95,0.4499999999999993,2,2,9.5,3,عقيق (عادي),Aqiq (Regular),64,3
6995,شوكلاتة مع اللوز - 100 غرام,Whole Almond Chocolate - 100G,ريتر سبورت,Ritter Sport,شوكولاتة,Chocolates,13.99,21.99,7.999999999999998,4,4,13.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6996,صابون يدين ضد البكتيريا - 400 مل,Cool Antibacterial Hand Wash - 400Ml,ديتول,Dettol,صابون سائل,Liquid Soaps,20.5,30.5,10.0,4,4,20.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
6997,كاسترد الشوكولاتة - 85 غرام,Chocolate Custard - 85G,المراعي,Almarai,زبادي روب,Yoghurt,1.5,1.5,0.0,5,5,1.5,1,الملقا V152,Al Malqa V152,20,1
6999,طحين القمح بر - 2 كيلو,Wheat Whole Flour - 2Kg,فوم,Foom,إحتياجات الخَبز,Baking Needs,3.5,5.99,2.49,3,3,3.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7003,مارفيلو جبنة كريمية - 200 غرام,Marvello Cream Chesse - 200G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,15.5,16.95,1.4499999999999993,6,6,15.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7004,لبنة كاملة الدسم - 375 غرام,Full Fat Labneh - 375G,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,9.99,15.5,5.51,4,4,9.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7005,قهوة كلاسيك 2 في 1 بدون سكر - 30×11.7 غرام,2 In1 Sugar Free Classic Coffee - 30×11.7G,نسكافيه,Nescafe,قهوة,Coffee,21.99,30.5,8.510000000000002,4,4,21.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7006,شوكولاتة كريسبي - 36 غرام,Chocolate Crispy - 36G,جالكسي,Galaxy,شوكولاتة,Chocolates,3.99,4.99,1.0,5,5,3.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7007,شوكولاتة بالفواكه والمكسرات - 36 غرام,Chocolate With Fruit & Nut - 36G,جالكسي,Galaxy,شوكولاتة,Chocolates,3.99,4.99,1.0,6,6,3.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7008,قهوة 3 في 1 كلاسيك سريعة التحضير - 20 غرام,3 In 1 Classic Instant Coffee - 20G,نسكافيه,Nescafe,قهوة,Coffee,1.75,2.19,0.43999999999999995,5,5,1.75,1,الملقا V152,Al Malqa V152,20,1
7010,كريم كراميل - 70 غرام,Cream Caramel - 70G,رياض فود,Riyadh Food,خليط الكيك والحلى,Cake Mix,1.95,4.99,3.04,4,4,1.95,1,الملقا V152,Al Malqa V152,20,1
7011,جبنة شيدر مطبوخة قابلة للدهن - 2×500 غرام,Processed Cheddar Cheese Spread - 2×500G,بينار,Pinar,جبن وزبدة,Cheese & Butter,20.99,34.99,14.000000000000004,3,3,20.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7013,جولد موكا دوبل شوكولاته - 23.5 غرام,Gold Double Chocolate Mocha - 23.5G,نسكافيه,Nescafe,قهوة,Coffee,5.95,5.95,0.0,1,1,5.95,1,الملقا V152,Al Malqa V152,20,1
7014,زيت زيتون بكر - 250 مل,Extra Virgin Olive Oil - 250Ml,رحمة,Rahma,زيت,Oil,16.95,20.25,3.3000000000000007,4,4,16.95,4,النفل,An Nafal - Riyadh,4,4
7018,بسكويت ويفر بنكهة القهوة - 110 غرام,Quadratini Espresso - 110G,لواكر,Loacker,بسكويت وكوكيز,Biscuits & Cookies,10.95,14.5,3.5500000000000007,4,4,10.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7019,بسكويت شاي - 75 غرام,Tea Biscuit - 75G,ميموريز,Memories,بسكويت وكوكيز,Biscuits & Cookies,1.5,1.75,0.25,4,4,1.5,3,عقيق (عادي),Aqiq (Regular),64,3
7020,بسكويت شاي - 75 غرام,Tea Biscuit - 75G,تيشوب,Teashop,بسكويت وكوكيز,Biscuits & Cookies,1.5,2.25,0.75,5,5,1.5,1,الملقا V152,Al Malqa V152,20,1
7022,لبنة كاملة الدسم فاخرة - 700 غرام,Full Fat Labneh - 700G,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,20.0,26.95,6.949999999999999,4,4,20.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7025,برجر دجاج بالبقسماط - 840 غرام,Breaded Chicken Burger - 840G,سيارا,Seara,جاهز للطبخ,Ready to Cook,19.95,33.5,13.55,6,6,19.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7026,برجر دجاج بالبقسماط - 672 غرام,Breaded Chicken Burger - 672G,سيارا,Seara,جاهز للطبخ,Ready to Cook,19.95,27.99,8.04,6,6,19.95,1,الملقا V152,Al Malqa V152,20,1
7027,قطع دجاج مشكلة - 800 غرام,Chicken Mixed Portions - 800G,التنمية,Tanmiah,دجاج,Chicken,11.5,14.5,3.0,5,5,11.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7028,برجر دجاج بالبقسماط 15 قطعة - 840 غرام,Breded Chicken Burger 15PCS - 840G,ساديا,Sadia,جاهز للطبخ,Ready to Cook,18.95,31.99,13.04,6,6,18.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7029,كوكيز بكريمة الشوكولاتة - 24×36.8 غرام,Chocolate Cookies Creme Family Pack - 24×36.8G,اوريو,Oreo,بسكويت وكوكيز,Biscuits & Cookies,19.99,28.5,8.510000000000002,6,6,19.99,4,النفل,An Nafal - Riyadh,4,4
7030,بيض حجم كبير - 30 بيضة,Eggs Large - 30 Count,إنتاج,Entaj,بيض,Eggs,23.25,25.0,1.75,6,6,23.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7032,كريم كراميل - 6×71 غرام,Creme Caramel - 6x71G,فوستر كلاركس,Foster Clark's,خليط الكيك والحلى,Cake Mix,22.99,24.75,1.7600000000000016,4,4,22.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7033,عصير سن كولا - 125x18 مل,Sun Cola Juice - 18x125Ml,سن توب,Suntop,عصير,Juice,15.0,18.99,3.9899999999999984,2,2,15.0,4,النفل,An Nafal - Riyadh,4,4
7034,أرز بسمتي هندي حبة طويلة - 10 كيلو,Indian long grain basmati - 10K,ملك الأرز,Rice King,أرز,Rice,87.95,92.99,5.039999999999992,2,2,87.95,4,النفل,An Nafal - Riyadh,4,4
7035,قهوة كلاسيك 3 في 1 (30+5) - 20x35 جرام,Nescafe 3 IN 1 Classic (30+5) - 35x20G,نسكافيه,Nescafe,قهوة,Coffee,30.0,46.95,16.950000000000003,4,4,30.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7036,بسكويت بالسمسم - 12×58 غرام,Susamli Biscuit With Sesame - 12×58G,اولكر,Ulker,بسكويت وكوكيز,Biscuits & Cookies,15.99,26.5,10.51,4,4,15.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7038,شرائح زيتون أسود - 120 غرام,Sliced Black Olives - 120G,أليسا,Alisa,خضروات وبقوليات معلبة,Canned Vegetables & Beans,10.25,11.5,1.25,3,3,10.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7039,لبنة فاخرة كاملة الدسم - 2.75 كيلو,Premium Labneh Full Fat - 2.75Kg,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,85.0,88.75,3.75,2,2,85.0,4,النفل,An Nafal - Riyadh,4,4
7041,زيت زيتون بكر ممتاز - 250 مل,Extra Virgin Olive Oil - 250Ml,الجوف,Al Jouf,زيت,Oil,11.99,18.95,6.959999999999999,5,5,11.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7042,جبنة شيدر قابلة للدهن - 2×480 غرام,Original Spreadable Cheddar Cheese - 2×480G,كرافت,Kraft,جبن وزبدة,Cheese & Butter,35.95,51.5,15.549999999999997,6,6,35.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7043,فول مقشور بالخلطة المصرية - 450 غرام,Peeled Fava Beans Egyptian Recipe - 450G,حدائق كاليفورنيا,California Garden,خضروات وبقوليات معلبة,Canned Vegetables & Beans,3.25,6.95,3.7,5,5,3.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7044,طماطم كاملة مقشرة - 400 غرام,Whole Peeled Tomatoes - 400G,فريشكو,Freshco,خضروات وبقوليات معلبة,Canned Vegetables & Beans,3.5,4.99,1.4900000000000002,5,5,3.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7045,كريم مرطب للبشرة - 150 مل,Moisturizing Cream Soft Care  - 150Ml,كريم 21,Creme 21,العناية بالجسم,Body Care,10.99,17.95,6.959999999999999,3,3,10.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7046,غسول فم أوبتيك وايت - 500 مل,Optic White Mouthwash - 500Ml,كولجيت,Colgate,غسول الفم,Mouth Wash,38.5,43.95,5.450000000000003,2,2,38.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7047,غسيل سائل لليدين للبشرة الحساسة - 400 مل,Anti Bacteriall Hand Wash Sensitive - 400 Ml,ديتول,Dettol,صابون سائل,Liquid Soaps,30.5,30.5,0.0,1,1,30.5,3,عقيق (عادي),Aqiq (Regular),64,3
7048,صابون أصلي مضاد للبكتيريا - 400 مل,Anti Bacterial Hand Wash Original - 400 Ml,ديتول,Dettol,صابون سائل,Liquid Soaps,20.5,30.5,10.0,4,4,20.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7050,شرائح جبنة قليلة الدسم - 4×200 غرام,Cheese Slice Low Fat - 4×200G,نادك,Nadec,جبن وزبدة,Cheese & Butter,34.99,44.0,9.009999999999998,2,2,34.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7051,برجر دجاج 20 قطعة - 1000 غرام,Chicken Burger 20Pcs - 1000G,ساديا,Sadia,جاهز للطبخ,Ready To Cook,18.95,30.99,12.04,6,6,18.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7052,مسحوق الثوم - 170 غرام,Garlic Powder - 170G,عافية,Afia,التوابل والبهارات والخل,Condiments and Vinegar,19.25,26.99,7.739999999999998,3,3,19.25,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7053,مسحوق غسيل برغوة منخفضة برائحة اللافندر - 2.25 كيلو,Powder Laundry Detergent Low Foam With Lavender Scent - 2.25Kg,اريال,Ariel,منظف بودرة,Powder,36.99,44.0,7.009999999999998,5,5,36.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7055,صابون اليدين مضاد للبكتيريا برائحة الورد - 400 مل,Anti Bacterial Hand Wash Skin Care - 400 Ml,ديتول,Dettol,صابون سائل,Liquid Soaps,20.5,30.5,10.0,3,3,20.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7056,كبسولات نسبرسو كولومبيا رقم 7 - 57 غرام,Nespresso Capsule #7 Original Colombia - 57G,ستاربكس,Starbucks,قهوة,Coffee,34.0,34.99,0.990000000000002,2,2,34.0,3,عقيق (عادي),Aqiq (Regular),64,3
7058,سائل الغسيل للعباية السوداء بالرائحة الأصلية - 3.6 لتر,Liquid Laundry Detergent Black Abaya Original - 3.6L,برسيل,Persil,منظف سائل,Liquid,35.0,52.99,17.990000000000002,5,5,35.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7059,خبز تورتيلا صغير 10 حبات - 250 غرام,Mini Tortilla 10 Mini Wraps - 250G,سويتز,Switz,الخبز والكرواسون,Packaged Bread & Croissant,8.99,12.0,3.01,4,4,8.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7060,قراص غسالة أطباق أصفر - 70 حبة,Regular Disinfectant Lavender - 70 Counts,فيري,Fairy,منظفات غسالة الصحون,Dishwasher Detergent,60.99,102.5,41.51,5,5,60.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7061,قهوة عربية الذهبية - 200 غرام,Gold Arabica Coffee - 200G,باجة,Baja,قهوة,Coffee,32.5,39.99,7.490000000000002,3,3,32.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7062,دجاج طازج - 1100 غرام,Whole Chicken-1100G,التنمية,Tanmiah,دجاج,Chicken,18.5,22.99,4.489999999999998,4,4,18.5,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7063,شرائح الدجاج بنكهة البافلو - 700 غرام,Zing Chicken Strips Smok Buffalo Flavour - 700G,الكبير,Al Kabeer,جاهز للطبخ,Ready to Cook,37.99,44.5,6.509999999999998,5,5,37.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7066,نسكافيه خليط قهوة كابوتشينو - 19.3 غرام,Cappuccino Foamy Pouch - 19.3G,نسكافيه,Nescafe,قهوة,Coffee,2.5,4.29,1.79,4,4,2.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7068,مكعبات مرقة الدجاج - 16×18 غرام,Cubes Chicken Stock - 16×18G,ماجي,Maggi,التوابل والبهارات والخل,Condiments and Vinegar,15.99,20.95,4.959999999999999,5,5,15.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7069,بسكويت مقرمش بحشوة كريمية - 166 غرام,Crunchy Creamy Biscuit - 166G,نيوتيلا,Nutella,بسكويت وكوكيز,Biscuits & Cookies,13.95,14.99,1.040000000000001,6,6,13.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7072,قطع لحم تونة خفيف - 185 غرام,Light Meat Tuna - 185G,جرين فارم,Green Farm,تونة,Tuna,8.95,9.75,0.8000000000000007,5,5,8.95,4,النفل,An Nafal - Riyadh,4,4
7073,زيت الزيتون العضوي بكر ممتاز عصرة اولى على البارد -500 مل,Organic Olive Oil - 500Ml,الجوف,Al Jouf,زيت,Oil,25.95,39.99,14.040000000000003,4,4,25.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7074,بسكويت ساندوتش بالكاكاو - 22.5 غرام,Cocoa Sandwich Biscuit - 22.5G,اولكر,Ulker,بسكويت وكوكيز,Biscuits & Cookies,0.75,0.99,0.24,5,5,0.75,1,الملقا V152,Al Malqa V152,20,1
7075,ليندور شوكولاتة متنوعة - 337 غرام,Lindor Irresistibly Smooth Assorted Chocolates - 337G,لندت,Lindt,شوكولاتة,Chocolates,89.95,96.5,6.549999999999997,4,4,89.95,4,النفل,An Nafal - Riyadh,4,4
7076,سكر ناعم - 10 كيلو,Fine Sugar - 10Kg,البيت,Albayt,إحتياجات الخَبز,Baking Needs,36.95,36.95,0.0,2,2,36.95,1,الملقا V152,Al Malqa V152,20,1
7077,غسول إنتعاش الليمون للحماية من الجراثيم - 200 مل,Lemon Fresh Germ Protection Hand Wash - 200 Ml,لايفبوي,Lifebuoy,صابون سائل,Liquid Soaps,9.99,14.95,4.959999999999999,5,5,9.99,3,عقيق (عادي),Aqiq (Regular),64,3
7082,موزع حلوى لإعادة الملئ - 25.5 غرام,Hard Candy Refill Dispenser - 25.5G,بيز,Pez,حلويات والعلكه,Candies & Gums,6.99,9.95,2.959999999999999,5,5,6.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7083,فيكس فابوراب لتخفيف أعراض البرد - 50 غرام,Vicks Vaporub - 50G,فيكس,Vicks,العناية بالجسم,Body Care,11.5,17.95,6.449999999999999,6,6,11.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7084,جبنة مثلثات 4×8 - 480 غرام,Triangle Cheese 4×8 - 480G,البقرة الضاحكة,La Vache qui rit,جبن وزبدة,Cheese & Butter,16.99,20.5,3.5100000000000016,5,5,16.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
7085,سبرينج رول بالجبنة - 240 غرام,Cheese Spring Roll - 240G,الكبير,Al Kabeer,جاهز للطبخ,Ready to Cook,14.95,21.99,7.039999999999999,6,6,14.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
7086,كرواسون بالفانيليا - 55 غرام,Vanilla Croissant - 55G,سفن دايز,7 days,الخبز والكرواسون,Packaged Bread & Croissant,2.0,2.03,0.029999999999999805,4,4,2.0,3,عقيق (عادي),Aqiq (Regular),64,3
7088,مكرونة أجراس مخططة - 400 غرام,Macaroni Pipe Rigate No 316 - 400G,تريفا,Treva,مكرونة,Pasta,2.99,5.0,2.01,5,5,2.99,4,النفل,An Nafal - Riyadh,4,4
7089,معجون طماطم (عرض 14+2) - 16×135 غرام,Tomato Paste (Offer 14+2) - 16×135G,السعودية,Saudia,خضروات وبقوليات معلبة,Canned Vegetables & Beans,28.0,28.0,0.0,1,1,28.0,3,عقيق (عادي),Aqiq (Regular),64,3
7090,كرواسون بالفانيلا والشوكولاته - 55 غرام,Croisant Double Vanilla & Chocolate Filling - 55G,سفن دايز,7 days,الخبز والكرواسون,Packaged Bread & Croissant,2.0,2.0,0.0,2,2,2.0,1,الملقا V152,Al Malqa V152,20,1
7091,شوكولاتة نابولي بالحليب - 30 غرام,Napoliten Milk Chocolate - 30G,أولكر,Ulker,شوكولاتة,Chocolates,5.0,5.5,0.5,3,3,5.0,3,عقيق (عادي),Aqiq (Regular),64,3
7092,حليب مبخر - 6×170 غرام,Milk Evaporated - 6×170G,المراعي,Almarai,بديل الحليب,Milk Alternatives,10.0,19.5,9.5,6,6,10.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
7093,كرواسون بكريمة البسكويت - 83 غرام,Croissant Biscuit Cream Butter - 83G,لوزين,Lusine,الخبز والكرواسون,Packaged Bread & Croissant,3.0,3.0,0.0,6,6,3.0,1,الملقا V152,Al Malqa V152,20,1
7094,فيليه دجاج الحار - 750 غرام,Zingzo Spicy Chicken Fillet - 750G,سيارا,Seara,جاهز للطبخ,Ready to Cook,41.95,48.5,6.549999999999997,6,6,41.95,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
